userid,movieid,tagid,timestamp
69195,2032,2423,"2006-10-18 12:13:01"
69195,2149,3505,"2006-10-18 11:17:21"
69195,2283,215,"2006-10-18 12:11:08"
69195,2321,19,"2006-10-18 12:18:45"
69195,2328,19,"2006-10-18 12:18:34"
69195,2545,377,"2006-10-18 12:15:48"
69195,2558,989,"2006-10-18 12:16:18"
69195,2599,978,"2006-10-18 12:28:50"
69195,2622,1013,"2006-10-18 12:25:13"
69195,2864,2618,"2006-10-18 12:35:43"
69195,2865,2618,"2006-10-18 12:35:45"
69195,2901,4676,"2006-10-18 12:34:41"
69195,2907,2618,"2006-10-18 12:35:41"
69195,2913,996,"2006-10-18 11:02:40"
69195,3030,309,"2006-10-18 12:24:29"
69195,3244,2813,"2006-10-18 11:42:45"
69195,3301,800,"2006-10-18 11:14:39"
69195,3440,2022,"2006-10-18 12:13:21"
69195,3609,19,"2006-10-18 12:18:23"
69195,3663,374,"2006-10-18 12:28:54"
69195,3697,978,"2006-10-18 12:03:37"
69195,3858,331,"2006-10-18 11:44:48"
69195,3903,2477,"2006-10-18 11:54:15"
69195,4061,4922,"2006-10-18 11:58:06"
69195,4155,439,"2006-10-18 12:02:48"
69195,4296,230,"2006-10-18 12:03:26"
69195,4870,268,"2006-10-18 12:06:51"
69195,5123,63,"2006-10-18 12:02:29"
69195,5283,887,"2006-10-18 12:16:09"
69195,5433,2188,"2006-10-18 11:44:11"
69195,5572,2337,"2006-10-18 12:28:02"
69195,5775,2618,"2006-10-18 12:35:35"
69195,5805,336,"2006-10-18 11:15:48"
69195,6270,309,"2006-10-18 12:24:34"
69195,6426,1028,"2006-10-18 12:16:23"
69195,6428,2003,"2006-10-18 11:59:46"
69195,6600,575,"2006-10-18 11:01:01"
69195,6777,978,"2006-10-18 12:03:32"
69195,7258,2289,"2006-10-18 11:02:14"
69195,7309,2249,"2006-10-18 12:05:10"
69195,7368,2618,"2006-10-18 12:35:05"
69195,7920,800,"2006-10-18 12:26:58"
69195,7934,232,"2006-10-18 12:12:09"
69195,7942,419,"2006-10-18 12:14:32"
69195,8108,19,"2006-10-18 12:17:44"
69195,8267,2003,"2006-10-18 11:49:14"
69195,8274,509,"2006-10-18 11:56:06"
69195,8458,988,"2006-10-18 12:13:51"
69195,9016,232,"2006-10-18 11:53:59"
69195,9096,887,"2006-10-18 12:12:51"
69195,9119,2460,"2006-10-18 12:07:15"
69195,9147,2142,"2006-10-18 12:17:14"
69195,9285,508,"2006-10-18 11:34:06"
69195,9319,6390,"2006-10-18 11:22:27"
69195,9364,2083,"2006-10-18 12:25:31"
69195,9534,2003,"2006-10-18 11:59:44"
69195,9554,232,"2006-10-18 12:31:47"
69200,4171,2439,"2007-08-15 20:40:00"
69213,2446,4977,"2006-04-12 11:00:26"
69213,6504,8064,"2006-04-12 11:07:52"
69213,9016,232,"2006-04-12 11:27:34"
69232,2208,2155,"2008-06-22 07:22:21"
69245,564,350,"2006-01-13 11:14:25"
69245,1232,5294,"2007-09-23 20:01:45"
69245,4269,5294,"2007-09-23 19:58:44"
69245,5119,5294,"2007-09-23 19:57:42"
69245,5155,5294,"2007-09-23 19:56:56"
69245,6231,5294,"2007-09-23 20:05:33"
69253,823,8066,"2007-08-16 12:16:32"
69253,899,8067,"2007-08-16 12:17:17"
69253,938,469,"2007-08-16 12:15:28"
69253,994,871,"2007-08-16 12:21:22"
69253,1070,8068,"2007-08-16 12:16:29"
69253,1384,8069,"2007-08-16 12:15:26"
69253,1811,8070,"2007-08-16 12:16:31"
69253,2402,8071,"2007-08-16 12:15:29"
69253,2422,2162,"2007-08-16 12:21:26"
69253,2757,8072,"2007-08-16 12:17:17"
69253,3924,8073,"2007-08-16 12:19:05"
69253,5349,8074,"2007-08-16 12:21:23"
69253,5433,8075,"2007-08-16 12:19:54"
69253,6058,8076,"2007-08-16 12:21:25"
69261,9137,1127,"2006-10-17 11:03:06"
69291,888,3126,"2006-10-17 12:28:33"
69301,1404,8077,"2007-08-16 17:59:42"
69301,2869,8022,"2007-08-16 17:59:56"
69301,6759,364,"2007-08-16 18:00:10"
69310,3697,2840,"2007-08-16 22:21:04"
69310,5407,44,"2007-08-16 22:19:13"
69310,7034,2342,"2007-08-16 22:19:52"
69318,2023,3388,"2008-06-24 15:23:05"
69341,1244,8078,"2008-03-02 14:13:10"
69341,2741,644,"2008-03-02 14:00:00"
69341,2756,8079,"2008-03-02 14:00:55"
69341,3858,331,"2007-12-14 13:54:19"
69341,4529,8080,"2008-03-02 14:11:08"
69341,7248,8081,"2007-12-14 13:58:17"
69341,9520,8082,"2007-12-14 13:54:40"
69341,9787,6395,"2007-12-14 14:27:30"
69341,9805,134,"2008-03-02 13:55:42"
69351,410,2332,"2007-08-17 00:03:26"
69351,543,2332,"2007-08-17 00:05:54"
69351,823,2332,"2007-08-17 00:06:24"
69351,1536,2332,"2007-08-17 00:02:16"
69351,1538,8083,"2007-08-17 00:05:45"
69351,1539,2332,"2007-08-17 00:02:20"
69351,1709,4143,"2007-08-17 00:05:10"
69351,2301,2332,"2007-08-17 00:06:11"
69351,2422,8083,"2007-08-17 00:08:16"
69351,2517,4143,"2007-08-17 00:06:22"
69351,2788,2332,"2007-08-17 00:02:28"
69351,2869,2332,"2007-08-17 00:02:35"
69351,3924,2332,"2007-08-17 00:07:18"
69351,4275,2332,"2007-08-17 00:02:46"
69351,5159,4143,"2007-08-17 00:08:22"
69351,5349,2332,"2007-08-17 00:08:35"
69351,6058,2332,"2007-08-17 00:08:28"
69351,6266,4143,"2007-08-17 00:03:44"
69351,6759,8083,"2007-08-17 00:02:57"
69351,6840,2845,"2007-08-17 00:08:10"
69358,274,5090,"2007-08-17 00:38:53"
69358,410,8084,"2007-08-17 00:41:58"
69358,663,8085,"2007-08-17 00:39:09"
69358,696,8084,"2007-08-17 00:42:15"
69358,1404,8084,"2007-08-17 00:41:11"
69358,1407,8084,"2007-08-17 00:42:04"
69358,1536,2332,"2007-08-17 00:41:02"
69358,1539,8084,"2007-08-17 00:41:13"
69358,1658,6773,"2007-08-17 00:39:28"
69358,1800,2332,"2007-08-17 00:40:58"
69358,2348,8084,"2007-08-17 00:42:17"
69358,2788,8084,"2007-08-17 00:41:16"
69358,2869,8084,"2007-08-17 00:41:18"
69358,3529,8086,"2007-08-17 00:39:22"
69358,3737,8087,"2007-08-17 00:38:46"
69358,3826,2328,"2007-08-17 00:39:15"
69358,3876,323,"2007-08-17 00:38:20"
69358,4275,8084,"2007-08-17 00:41:43"
69358,4882,2381,"2007-08-17 00:39:39"
69358,6266,8084,"2007-08-17 00:42:06"
69358,6759,8084,"2007-08-17 00:41:45"
69358,7920,5181,"2007-08-17 00:38:37"
69374,2,2188,"2006-10-17 20:59:52"
69374,3,2954,"2006-10-17 21:03:13"
69374,52,2138,"2006-10-17 20:15:41"
69374,110,276,"2006-10-17 19:32:20"
69374,438,331,"2006-10-17 20:13:18"
69374,463,4197,"2006-10-17 21:02:22"
69374,491,4623,"2006-10-17 21:04:48"
69374,603,2590,"2006-10-17 19:38:04"
69374,622,2466,"2006-10-17 20:12:27"
69374,738,2421,"2006-10-17 19:29:28"
69374,1053,2154,"2006-10-17 20:04:37"
69374,1188,2463,"2006-10-17 19:32:11"
69374,1204,2138,"2006-10-17 20:22:24"
69374,1261,2369,"2006-10-17 19:40:04"
69374,1274,2967,"2006-10-17 21:03:45"
69374,1329,2470,"2006-10-17 20:29:42"
69374,1346,3293,"2006-10-17 20:57:54"
69374,1415,2369,"2006-10-17 19:52:51"
69374,1430,2003,"2006-10-17 19:54:28"
69374,1546,2012,"2006-10-17 21:05:24"
69374,1556,2423,"2006-10-17 20:55:36"
69374,1565,2467,"2006-10-17 19:41:19"
69374,1597,4248,"2006-10-17 20:59:38"
69374,1684,2157,"2006-10-17 21:06:44"
69374,2032,2423,"2006-10-17 20:50:51"
69374,2219,8088,"2006-10-17 20:56:32"
69374,2516,5059,"2006-10-17 19:54:44"
69374,2774,996,"2006-10-17 19:48:55"
69374,2806,8089,"2006-10-17 20:12:54"
69374,3114,4588,"2006-10-17 20:24:17"
69374,3335,6695,"2006-10-17 19:32:46"
69374,3440,2022,"2006-10-17 21:01:26"
69374,3464,8090,"2006-10-17 20:11:19"
69374,3583,2368,"2006-10-17 19:35:59"
69374,3994,4921,"2006-10-17 20:58:21"
69374,4184,3132,"2006-10-22 16:37:01"
69374,4269,2157,"2006-10-17 21:00:20"
69374,4781,2467,"2006-10-17 21:09:14"
69374,4917,4230,"2006-10-17 20:55:32"
69374,5369,2015,"2006-10-17 20:12:37"
69374,6089,2119,"2006-10-17 20:14:49"
69374,6266,2815,"2006-10-17 20:53:58"
69374,6866,3404,"2006-10-17 21:00:41"
69374,7034,996,"2006-10-17 20:10:22"
69374,7339,4338,"2006-10-17 19:45:36"
69374,7719,3416,"2006-12-18 14:12:22"
69374,8477,5088,"2008-05-20 18:14:15"
69374,9158,5039,"2006-10-17 20:57:07"
69378,6266,442,"2007-08-17 01:57:04"
69388,1,8091,"2008-07-21 16:08:07"
69388,57,8092,"2008-07-08 15:04:13"
69388,189,8093,"2007-09-06 15:04:51"
69388,334,8094,"2007-10-06 12:18:47"
69388,353,8095,"2007-08-19 18:03:29"
69388,355,8096,"2007-09-27 13:31:45"
69388,584,8097,"2008-07-13 17:45:11"
69388,587,8098,"2008-07-24 05:26:15"
69388,766,8100,"2007-09-12 17:26:43"
69388,908,8102,"2008-07-18 20:56:10"
69388,915,8103,"2007-09-06 15:36:41"
69388,1218,8104,"2007-08-17 02:04:49"
69388,1277,8105,"2007-09-13 16:51:25"
69388,1350,8106,"2008-07-13 18:11:06"
69388,1384,8107,"2007-08-17 02:05:29"
69388,1428,8108,"2007-08-17 02:15:11"
69388,1546,8109,"2007-08-19 14:11:26"
69388,1588,8110,"2008-07-12 20:47:56"
69388,1800,8111,"2007-08-17 01:59:03"
69388,2214,6450,"2008-07-13 17:38:03"
69388,2255,8112,"2008-07-13 18:06:57"
69388,2348,1054,"2007-08-17 02:03:39"
69388,2352,8114,"2008-07-08 15:16:18"
69388,2417,8115,"2008-07-08 15:26:02"
69388,2757,8118,"2007-08-17 02:08:17"
69388,2953,8119,"2007-08-17 02:09:33"
69388,3332,8121,"2007-09-14 13:46:11"
69388,3632,8122,"2007-09-09 13:36:14"
69388,3772,8124,"2007-09-06 15:26:27"
69388,4208,8126,"2007-09-16 11:28:13"
69388,4237,829,"2008-07-08 20:36:47"
69388,4529,8128,"2007-08-17 02:16:51"
69388,4569,8129,"2008-07-14 16:21:39"
69388,4730,8130,"2007-09-16 11:34:24"
69388,4780,8131,"2008-07-13 17:39:54"
69388,4785,8132,"2007-09-06 15:48:49"
69388,5026,8133,"2007-09-14 13:41:40"
69388,5254,8134,"2007-08-28 15:48:27"
69388,5329,8135,"2008-07-08 14:56:23"
69388,5495,2853,"2008-07-18 20:58:52"
69388,5576,8136,"2008-07-18 21:49:57"
69388,5718,8137,"2008-07-13 17:56:09"
69388,5855,8126,"2007-09-16 11:30:04"
69388,5904,8138,"2007-09-14 13:38:29"
69388,6266,8140,"2007-08-17 02:03:37"
69388,6475,8141,"2008-07-08 14:30:07"
69388,6596,8143,"2007-09-22 12:36:46"
69388,6633,8144,"2007-08-18 15:13:11"
69388,6770,8145,"2008-07-18 21:51:26"
69388,6931,8147,"2008-07-14 16:10:17"
69388,6941,8148,"2007-09-06 15:43:53"
69388,7203,3483,"2008-07-21 15:31:20"
69388,7206,8149,"2008-07-08 14:37:24"
69388,7248,6558,"2007-09-05 16:57:07"
69388,7313,8150,"2007-09-06 15:27:26"
69388,7843,8152,"2007-09-23 07:33:10"
69388,8214,8154,"2008-07-13 17:45:22"
69388,8698,8155,"2008-07-10 23:22:17"
69388,8772,8156,"2007-09-09 09:04:28"
69388,8901,8157,"2008-07-13 18:11:57"
69388,8995,8158,"2007-09-09 09:18:50"
69388,9180,3536,"2008-07-14 16:18:31"
69388,9238,8159,"2008-07-13 18:11:25"
69388,9435,8161,"2007-09-06 15:41:34"
69388,9472,8162,"2007-09-16 11:32:53"
69388,9520,8163,"2007-10-04 05:14:17"
69388,9775,8166,"2008-07-13 17:40:32"
69388,9799,4493,"2007-09-06 15:42:27"
69388,9818,8167,"2007-09-16 12:16:06"
69388,9900,8168,"2007-09-01 08:11:26"
69393,9344,2250,"2006-05-06 08:42:14"
69399,3876,5668,"2007-08-17 05:09:09"
69399,7920,798,"2007-08-17 05:10:03"
69425,1345,8169,"2006-10-18 01:42:31"
69436,1536,8170,"2007-08-17 13:53:00"
69436,2788,554,"2007-08-17 13:53:12"
69436,2869,417,"2007-08-17 13:53:21"
69436,4275,367,"2007-08-17 13:53:38"
69436,6266,3740,"2007-08-17 13:53:54"
69469,10644,2701,"2009-01-03 12:56:40"
69480,88,2734,"2007-08-17 18:41:39"
69480,543,1075,"2007-08-17 18:39:15"
69480,823,2578,"2007-08-17 18:39:58"
69480,899,215,"2007-08-17 18:42:02"
69480,994,5187,"2007-08-17 18:45:31"
69480,1384,686,"2007-08-17 18:39:12"
69480,1963,13,"2007-08-17 18:39:39"
69480,2050,13,"2007-08-17 18:41:18"
69480,2402,1013,"2007-08-17 18:39:14"
69480,3736,8171,"2007-08-17 18:45:58"
69480,3924,1013,"2007-08-17 18:43:06"
69480,4453,13,"2007-08-17 18:48:44"
69480,4529,13,"2007-08-17 18:47:40"
69480,4531,13,"2007-08-17 18:46:09"
69480,5433,139,"2007-08-17 18:44:33"
69480,6058,232,"2007-08-17 18:44:57"
69480,9282,8172,"2007-08-17 18:48:55"
69489,1384,684,"2007-08-17 19:51:09"
69489,1876,863,"2007-08-17 19:52:06"
69489,3029,19,"2007-08-17 19:51:31"
69489,3908,29,"2007-08-17 19:56:05"
69489,4275,19,"2007-08-17 19:49:42"
69489,4882,887,"2007-08-17 19:49:13"
69489,4899,863,"2007-08-17 19:58:31"
69489,5282,6378,"2007-08-17 19:46:32"
69489,5349,8173,"2007-08-17 19:54:29"
69489,5523,863,"2007-08-17 19:56:52"
69489,6266,529,"2007-08-17 19:50:12"
69489,6759,374,"2007-08-17 19:49:53"
69489,7920,374,"2007-08-17 19:48:38"
69489,9332,863,"2007-08-17 20:01:47"
69504,4785,1028,"2006-09-09 17:37:38"
69517,410,230,"2007-08-17 21:43:49"
69517,537,1025,"2007-08-17 21:45:28"
69517,696,323,"2007-08-17 21:44:37"
69517,1218,2845,"2007-08-17 21:46:55"
69517,1384,686,"2007-08-17 21:46:55"
69517,1404,1025,"2007-08-17 21:41:40"
69517,1407,865,"2007-08-17 21:44:02"
69517,1536,19,"2007-08-17 21:41:13"
69517,1538,2918,"2007-08-17 21:46:57"
69517,1539,887,"2007-08-17 21:41:42"
69517,1709,887,"2007-08-17 21:45:34"
69517,1800,323,"2007-08-17 21:40:51"
69517,2348,8174,"2007-08-17 21:45:13"
69517,2402,865,"2007-08-17 21:46:54"
69517,2788,29,"2007-08-17 21:41:43"
69517,2869,6857,"2007-08-17 21:42:07"
69517,3395,215,"2007-08-26 15:10:37"
69517,4275,29,"2007-08-17 21:43:18"
69517,4785,2819,"2007-08-26 15:09:30"
69517,6089,418,"2007-08-26 15:12:43"
69517,6266,230,"2007-08-17 21:44:09"
69517,6759,323,"2007-08-17 21:43:28"
69517,7854,418,"2007-08-26 15:09:14"
69551,339,8175,"2006-10-18 09:50:13"
69555,20,8176,"2007-08-18 03:05:28"
69555,410,1099,"2007-08-18 03:03:36"
69555,543,1074,"2007-08-18 03:04:20"
69555,663,2840,"2007-08-18 03:02:41"
69555,938,140,"2007-08-18 03:04:14"
69555,1070,455,"2007-08-18 03:04:48"
69555,1538,323,"2007-08-18 03:04:07"
69555,1658,770,"2007-08-18 03:02:51"
69555,1811,155,"2007-08-18 03:04:45"
69555,2050,8177,"2007-08-18 03:04:57"
69555,2301,8178,"2007-08-18 03:04:34"
69555,2869,417,"2007-08-18 03:03:16"
69555,3029,1025,"2007-08-18 03:04:38"
69555,3179,959,"2007-08-18 03:04:23"
69555,3529,227,"2007-08-18 03:02:48"
69555,3826,959,"2007-08-18 03:02:44"
69555,4882,155,"2007-08-18 03:02:54"
69555,6119,935,"2007-08-18 03:03:06"
69555,6266,8179,"2007-08-18 03:03:41"
69555,7920,8180,"2007-08-18 03:02:33"
69576,696,3042,"2007-08-18 06:13:02"
69576,1102,8181,"2007-08-21 14:54:12"
69576,3833,8182,"2007-08-19 10:43:51"
69576,5293,849,"2007-08-20 11:56:56"
69576,6266,442,"2007-08-18 06:12:03"
69576,7309,146,"2008-07-08 14:51:26"
69576,8096,3544,"2007-08-18 06:12:35"
69590,2788,8183,"2007-08-19 03:14:01"
69590,2869,5844,"2007-08-19 03:14:28"
69625,9676,3432,"2007-02-02 20:33:15"
69629,153,323,"2007-08-18 09:54:33"
69629,543,377,"2007-08-18 09:50:06"
69629,1057,230,"2007-08-18 09:53:03"
69629,2301,204,"2007-08-18 09:50:27"
69629,2422,1025,"2007-08-18 09:52:58"
69629,2564,522,"2007-08-18 09:54:16"
69629,5349,204,"2007-08-18 09:53:24"
69629,6058,19,"2007-08-18 09:53:13"
69629,6278,323,"2007-08-18 09:54:53"
69629,6840,323,"2007-08-18 09:52:53"
69629,7047,323,"2007-08-18 09:55:56"
69629,8254,1025,"2007-08-18 09:56:12"
69646,1347,232,"2007-08-18 10:58:35"
69646,2997,829,"2007-08-18 10:59:24"
69660,251,1067,"2006-10-25 09:46:59"
69660,286,268,"2006-10-25 09:48:52"
69660,1204,2138,"2006-10-19 07:56:30"
69660,1840,414,"2006-10-19 07:49:51"
69660,4772,2003,"2006-10-25 09:48:40"
69660,5533,489,"2006-10-25 09:47:42"
69660,6596,8186,"2006-10-19 07:50:35"
69660,8254,522,"2006-10-25 09:48:11"
69663,472,8187,"2007-08-18 11:36:30"
69663,1314,8188,"2007-08-18 11:36:07"
69663,1670,8189,"2007-08-18 11:34:30"
69663,1684,8190,"2007-08-18 11:35:19"
69663,2341,8191,"2007-08-18 11:35:45"
69668,6866,3404,"2006-01-26 14:46:08"
69674,3697,878,"2007-08-18 13:41:57"
69674,4355,2358,"2007-08-18 13:42:31"
69674,5282,165,"2007-08-18 13:41:55"
69707,938,2922,"2007-08-18 17:03:04"
69707,3179,5675,"2007-08-18 17:03:15"
69707,3826,5675,"2007-08-18 16:59:53"
69707,6266,8192,"2007-08-18 17:01:22"
69719,1,785,"2006-10-19 13:27:05"
69719,109,2012,"2006-10-19 13:27:22"
69719,152,232,"2006-10-19 13:28:43"
69719,477,19,"2006-10-19 13:29:47"
69719,583,309,"2006-10-19 13:29:35"
69719,585,2988,"2006-10-19 13:32:15"
69719,587,232,"2006-10-19 13:29:58"
69719,641,19,"2006-10-19 13:26:51"
69719,725,19,"2006-10-19 13:32:01"
69719,1018,19,"2006-10-19 13:35:33"
69719,1185,887,"2006-10-19 13:27:12"
69719,1945,1121,"2006-10-19 13:28:34"
69719,2713,2015,"2006-10-19 13:23:40"
69719,2774,996,"2006-10-19 13:30:05"
69719,2838,946,"2006-10-19 15:26:51"
69719,2913,996,"2006-10-19 13:31:35"
69719,3335,6695,"2006-10-19 13:32:49"
69719,3583,2368,"2006-10-19 13:34:14"
69719,3943,331,"2006-10-19 13:29:33"
69719,3994,2780,"2006-10-19 13:34:01"
69719,4793,785,"2006-10-19 13:31:06"
69719,4870,268,"2006-10-19 13:28:12"
69719,5254,232,"2006-10-19 13:30:23"
69719,5350,419,"2006-10-19 13:30:18"
69719,6270,785,"2006-10-19 13:31:54"
69719,7934,988,"2006-10-19 13:27:33"
69719,9096,887,"2006-10-19 13:26:36"
69719,9128,285,"2006-10-19 13:26:39"
69737,914,4699,"2006-12-19 17:09:08"
69738,18,2249,"2007-08-19 18:46:11"
69738,70,1084,"2007-08-19 18:46:13"
69738,162,1084,"2007-08-19 18:43:03"
69738,603,6100,"2007-08-19 18:07:38"
69738,738,2421,"2007-08-19 19:16:08"
69738,1188,1084,"2007-08-19 17:21:37"
69738,1882,995,"2007-08-19 18:15:09"
69738,4141,2320,"2007-08-19 18:55:18"
69738,4171,1084,"2007-08-19 17:09:03"
69738,6330,3343,"2007-08-19 18:01:01"
69738,6455,2320,"2007-08-19 19:08:33"
69738,6598,1084,"2007-08-19 18:54:55"
69738,9016,1084,"2007-08-19 18:42:58"
69738,9650,3581,"2007-08-19 17:17:10"
69738,9797,268,"2007-08-19 17:26:28"
69738,9802,2165,"2007-08-19 17:18:52"
69738,9850,1128,"2007-08-19 18:42:56"
69756,3736,8193,"2007-08-18 20:09:27"
69773,410,95,"2007-08-18 21:29:44"
69773,663,2328,"2007-08-18 21:28:52"
69773,938,8194,"2007-08-18 21:30:11"
69773,1315,8195,"2007-08-18 21:31:25"
69773,1538,1054,"2007-08-18 21:30:20"
69773,1811,8196,"2007-08-18 21:30:45"
69773,2892,8197,"2007-08-18 21:32:15"
69773,3529,8198,"2007-08-18 21:28:45"
69773,3697,2600,"2007-08-18 21:27:19"
69773,3924,96,"2007-08-18 21:32:12"
69773,4275,8199,"2007-08-18 21:29:04"
69773,4355,96,"2007-08-18 21:27:46"
69773,4882,8200,"2007-08-18 21:28:35"
69773,5282,846,"2007-08-18 21:25:58"
69773,6759,1072,"2007-08-18 21:29:14"
69773,7034,6460,"2007-08-18 21:26:09"
69773,7920,95,"2007-08-18 21:28:27"
69795,1638,75,"2006-05-08 20:23:18"
69796,410,7515,"2007-08-18 23:07:35"
69796,6266,4308,"2007-08-18 23:07:34"
69805,6640,8201,"2007-08-11 18:50:14"
69820,543,8202,"2007-08-19 03:55:33"
69820,938,215,"2007-08-19 03:55:38"
69820,994,215,"2007-08-19 03:57:26"
69820,2617,966,"2007-08-19 03:54:18"
69820,2949,770,"2007-08-19 03:54:01"
69820,3888,8203,"2007-08-19 03:59:54"
69820,4163,88,"2007-08-19 04:03:07"
69820,4633,824,"2007-09-17 07:52:14"
69820,5159,1069,"2007-08-19 03:57:10"
69820,5349,310,"2007-08-19 03:57:16"
69820,6058,8204,"2007-08-19 03:57:07"
69820,7034,871,"2007-08-19 03:54:59"
69820,7248,8205,"2008-01-13 09:13:47"
69820,7309,8206,"2007-08-19 03:53:49"
69820,8108,875,"2007-08-19 04:01:27"
69820,8254,994,"2007-08-19 03:59:05"
69820,9222,8207,"2007-08-19 04:00:52"
69820,9308,6452,"2007-08-19 04:05:00"
69820,9536,505,"2007-08-19 04:04:15"
69820,9575,8208,"2007-08-19 04:05:06"
69820,9650,8209,"2007-08-19 04:06:45"
69820,9748,4318,"2007-08-19 04:07:38"
69820,9821,359,"2007-08-19 04:02:31"
69830,20,8210,"2007-08-19 05:40:24"
69830,537,911,"2007-08-19 05:38:29"
69830,1384,3729,"2007-08-19 05:38:55"
69830,1404,8211,"2007-08-19 05:37:03"
69830,1428,2722,"2007-08-19 05:44:44"
69830,1536,169,"2007-08-19 05:37:15"
69830,2329,169,"2007-08-19 05:45:11"
69830,2402,230,"2007-08-19 05:39:06"
69830,3179,230,"2007-08-19 05:39:17"
69830,3736,1116,"2007-08-19 05:44:29"
69830,3924,230,"2007-08-19 05:40:46"
69830,4275,29,"2007-08-19 05:36:35"
69830,4529,418,"2007-08-19 05:45:29"
69830,5349,418,"2007-08-19 05:41:59"
69830,6266,8212,"2007-08-19 05:37:58"
69830,6840,292,"2007-08-19 05:41:40"
69838,3697,6061,"2007-08-19 07:07:37"
69838,7034,8213,"2007-08-19 07:07:31"
69866,9140,763,"2006-02-25 21:54:47"
69867,19,8214,"2007-08-19 08:19:32"
69867,24,812,"2007-11-21 19:10:22"
69867,490,554,"2007-08-19 08:09:19"
69867,1070,8214,"2007-08-19 08:07:22"
69867,1080,2557,"2007-08-19 16:48:26"
69867,1183,3958,"2007-08-19 08:30:22"
69867,1218,4346,"2007-08-19 08:06:00"
69867,1261,155,"2007-11-21 18:59:42"
69867,1314,8215,"2007-08-19 09:10:24"
69867,1428,995,"2007-08-19 08:11:11"
69867,1536,155,"2007-08-19 08:04:35"
69867,1709,5255,"2007-08-19 08:05:26"
69867,2050,215,"2007-08-19 08:07:45"
69867,2515,8177,"2007-08-19 08:08:16"
69867,2517,8217,"2007-08-19 08:06:45"
69867,2788,8218,"2007-08-19 08:04:44"
69867,3029,8219,"2007-08-19 08:06:33"
69867,3114,8220,"2007-08-19 15:23:23"
69867,3179,479,"2007-08-19 08:06:17"
69867,3447,8221,"2007-08-19 08:26:48"
69867,3588,8222,"2007-08-19 09:56:45"
69867,3792,8223,"2007-08-19 09:05:27"
69867,3924,919,"2007-08-19 08:08:59"
69867,3961,8224,"2007-08-19 08:29:56"
69867,4148,554,"2007-08-19 08:57:24"
69867,4296,8225,"2007-08-19 15:53:01"
69867,4752,6621,"2007-08-19 09:23:33"
69867,5572,8226,"2007-08-19 09:01:52"
69867,5713,8227,"2007-08-19 08:16:31"
69867,6266,2404,"2007-08-19 08:05:03"
69867,6840,8229,"2007-08-19 08:09:52"
69867,7939,8214,"2007-08-19 08:28:11"
69875,663,2113,"2007-08-19 08:28:00"
69875,696,7276,"2007-08-19 08:34:30"
69875,938,323,"2007-08-19 08:36:08"
69875,1218,268,"2007-08-19 08:35:48"
69875,1407,230,"2007-08-19 08:32:51"
69875,1536,19,"2007-08-19 08:29:55"
69875,1538,268,"2007-08-19 08:34:56"
69875,1800,8230,"2007-08-19 08:29:41"
69875,2788,8231,"2007-08-19 08:30:37"
69875,3179,230,"2007-08-19 08:36:30"
69875,3826,503,"2007-08-19 08:28:26"
69875,3876,235,"2007-08-19 08:26:21"
69875,4275,29,"2007-08-19 08:31:30"
69875,7920,3775,"2007-08-19 08:26:24"
69875,8096,323,"2007-08-19 08:33:54"
69891,1192,4443,"2006-01-28 22:32:52"
69891,7110,4443,"2006-01-28 19:41:20"
69891,7698,6983,"2006-01-28 22:32:13"
69891,7815,4443,"2006-01-28 19:38:24"
69891,8726,6983,"2006-01-28 22:32:30"
69891,9016,4443,"2006-01-28 22:32:00"
69891,9180,6983,"2006-01-28 22:31:52"
69891,9195,6983,"2006-01-28 22:32:41"
69891,9226,6983,"2006-01-28 22:33:27"
69894,88,6225,"2007-08-19 09:47:46"
69894,410,8232,"2007-08-19 09:45:34"
69894,543,1075,"2007-08-19 09:46:27"
69894,2517,8233,"2007-08-19 09:47:12"
69894,2757,8234,"2007-08-19 09:48:02"
69915,1800,8235,"2007-08-19 10:00:14"
69915,3278,7972,"2007-08-19 10:00:48"
69915,6759,5159,"2007-08-19 10:01:05"
69930,3826,8236,"2007-08-19 11:14:12"
69930,4355,979,"2007-08-19 11:13:35"
69935,16,8237,"2006-10-20 12:39:43"
69935,1172,8238,"2006-10-20 10:31:37"
69935,1188,8239,"2006-10-20 11:37:52"
69935,1251,8240,"2006-10-20 10:36:32"
69935,1261,8241,"2006-10-20 11:31:18"
69935,1458,8242,"2006-10-20 10:28:24"
69935,1670,8243,"2006-10-20 12:46:23"
69935,3020,8244,"2006-10-20 12:37:33"
69935,3021,2456,"2006-10-20 12:41:07"
69935,4683,8245,"2006-10-20 11:30:29"
69935,6131,1054,"2006-10-20 12:44:54"
69935,6326,1091,"2006-10-20 12:48:03"
69935,9338,8246,"2006-10-20 11:26:53"
69940,3278,8247,"2007-08-19 11:52:57"
69940,4275,1075,"2007-08-19 11:53:19"
69976,823,374,"2007-08-19 12:48:23"
69976,1070,8248,"2007-08-19 12:48:36"
69976,1384,686,"2007-08-19 12:46:41"
69976,2402,1016,"2007-08-19 12:47:09"
69976,3179,7414,"2007-08-19 12:47:28"
69986,9336,3924,"2007-05-24 00:13:42"
70001,938,323,"2007-08-19 17:53:20"
70001,1407,230,"2007-08-19 17:53:00"
70001,1658,230,"2007-08-19 17:51:52"
70001,1709,887,"2007-08-19 17:52:57"
70001,2869,230,"2007-08-19 17:52:21"
