tagId,tag
5369,"die brendan frasier"
5371,"terrible film"
5372,catholic
5373,"terrible career choices"
5374,score
5375,"especially the mashed potato mountain."
5376,kuningas
5377,top
5379,"stopped watching"
5380,"original is better"
5382,"revenge as motive"
5383,fishing
5384,"Berlinale 2004"
5385,"the greater good"
5386,carrots
5387,illogical
5388,"Kate Mara"
5389,"Berlinale 2007"
5390,"Late-career surprise"
5391,"dumb dystopia"
5392,"corporate America"
5393,"mike judge"
5394,Pirate
5395,eminem
5396,"low humour"
5397,"Jessica Simpson"
5398,"Real story"
5400,"political drama"
5401,betrayal
5402,"no rec?"
5403,"What is Happiness?"
5404,"sunk by a cheeseball screenplay"
5405,"Harvey Keitel"
5406,"Alejandro Gonzalez Inarritu"
5407,"super interesting"
5408,anti-war
5409,"robert downey"
5410,comedia
5411,Schwartzenegger
5412,"Lee Pace"
5413,"Absolutely retarded"
5414,"Reese Witherspoon is a cunt"
5415,"Last Words connection"
5416,Popcorn
5417,"Favorite Scenes"
5418,"Smart writing"
5419,"Haunting Endings"
5420,no!
5421,avi
5422,Audrey
5423,"Gerry Butler"
5424,extraordinary!!!
5425,"aningen corny. star wars wannabe. men bra."
5426,"spielberg... *suck*"
5427,"Very chic"
5428,"One of the most hopeless movies"
5429,"Battle between man and nature"
5430,"Can you dislike these people after all"
5431,"The Mother Of Connect-The-Dots  Flix (Grand Canyon/Crash/ETC)"
5432,"not as good as 1 or 3"
5433,"Nudity (Rear - Brief)"
5434,:-)
5435,"Negative humor"
5436,"Election type rip-off"
5437,Gaiman
5438,"Legal Drama"
5439,"Legal Documentary"
5440,"Sports Comedy"
5441,Anti-Corporation
5442,"political commentary"
5443,Block
5444,"book adaptation"
5445,"the quintessential romantic comedy!"
5446,horas
5447,guk
5448,highschool
5449,"the best movie ever made"
5450,"another adaptation of _Iam Legend_"
5451,20060407
5452,www.thestopbutton.com
5453,"Space battle"
5455,"romeo and juliet"
5456,"Rhino action :D"
5457,bogart
5458,"Teenage Witch"
5459,Vulgarity
5460,"Q & A"
5461,"mel gibson down grade"
5462,"slightly too long"
5463,"highly symbolic"
5464,"good good goodd"
5465,Slashy
5466,sucks
5467,"Everyone has a crazy Aunt.  But two?"
5468,"Ryan Reynolds just might be the unfunniest actor in the world."
5469,"Characters with great depth"
5470,"The best love story ever put on film."
5471,"and some good philosphy on life"
5472,"Dark dramedy"
5473,bernstein
5474,"Whistling boogers from outer space"
5475,"tits and power tools"
5476,agonizing
5477,"unexpected classic from Spielberg"
5478,"Gay Brits"
5480,Psychothriller
5481,"VERY well made thriller"
5482,"Zombie Movie"
5483,"Not as good as Saw 2"
5484,"Was way better then the first"
5485,Fosse
5486,visual
5487,"young kids"
5488,"kids fun"
5489,"gratuitous sex"
5490,"toilet humor"
5491,story-in-a-story
5492,"no ending"
5493,Over-rated
5494,"You will believe that a man can fly."
5495,"attempts comedy and drama and fails at both"
5496,"for the kids"
5497,"Carpe Diem"
5498,midgets
5499,vinceVaugh
5500,kinetic
5501,pseudoscience
5502,"crude humor"
5503,"from the view of children"
5504,"Awful Remake"
5505,"a Hollywood political message"
5506,"watched 1995"
5507,"watched 1997"
5508,"watched 1998"
5509,"watched 2007"
5510,"watched 2000"
5511,"Watched 2008"
5512,"watched 2002"
5513,"watched 2005"
5514,"watched 2004"
5515,"boys behaving badly"
5516,"redefining the 80s"
5517,"Worth it just for the AMAZING music video"
5518,"Not worth it"
5519,Culture
5520,80's
5521,"Example how can you ruin excellent book"
5522,cellos
5523,"Aaron Sorkin"
5524,"Rock movies"
5525,"Adult Animation"
5526,Bakshi
5527,"Meta movie"
5528,"movies to watch"
5529,Contrived.
5530,"Exquisite plotting."
5531,"Manipulative.  Well-acted."
5532,Heavy-handed
5533,"Burton repeats himself."
5534,"John Malkovich"
5535,"John Grisham"
5536,"Danny DeVito"
5537,karate
5538,"worst ever"
5539,"Peter Sellers"
5540,"Marlon Brando"
5541,remadeAs:Sabrina(1995)
5542,"author:Mark Twain"
5543,"author:Jane Austen"
5544,"adapted from:play"
5545,"twins/inter-related lives"
5546,playwright:Shakespeare
5547,"teacher as protagonist"
5548,sport:golf
5549,"BFI classic"
5550,"author:Michael Chricton?"
5551,animal:whale
5552,?android(s)/cyborg(s)
5553,sexuality:BDSM
5554,sport:basketball
5555,"character based on real person:Marilyn Monroe"
5556,"author:Louisa May Alcott"
5557,"Xmas theme"
5558,"courtroom setting"
5559,"topic:television game show"
5560,"plot revolves around troublesome dead body"
5561,"avuncular grandfather-figure"
5562,"character:Jack Ryan"
5563,"related:technique:Forrest Gump"
5564,co-dependancy
5565,animal:horse
5566,"Be satisfied with your life little man"
5567,"herds of CGI animals"
5568,"gender disguise"
5569,"author:Virginia Woolf"
5570,android(s)/cyborg(s)
5571,"sport:American football"
5572,"BFI modern classic"
5573,"group sex"
5574,"Xmas theme(?)"
5575,"subgenre:fairy tale"
5576,"horrifying (but not Horror genre)"
5577,"author:Roald Dahl"
5578,MST3K
5579,"animation & live action interact"
5580,"author:Charles Dickens"
5581,"Based on a TV show?"
5582,"co-writer:Michael Crichton"
5583,"sport:10 pin bowling"
5584,"author:Truman Capote"
5585,"men disguised as women"
5586,"adapted from B'way"
5587,upstairs-downstairs
5588,"scene:rendezvous in flower market"
5589,"author:John Steinbeck"
5590,"topic:US political corruption"
5591,animal:leopard
5592,"?adapted from:book"
5593,"?author:Tennessee Williams"
5594,"sport:ice hockey"
5595,telepathy
5596,"Herbie The Love Bug (series)"
5597,"Disney studios"
5598,sport:bobsledding
5599,sport:baseball?
5600,"muscial band"
5601,"The Shoah"
5602,"children vs. parents"
5603,"sport:car racing (NASCAR)"
5604,"military recruits/training"
5605,food/cooking?
5606,"see also:Little Miss Sunshine"
5607,"nature of insanity"
5608,"major recutting"
5609,"prequel to:The Two Jakes"
5610,related:Cyrano
5611,"subgenre:sword and sandal"
5612,"US college students"
5613,sport:baseball
5614,"screenwriter:William Goldman"
5615,"animation remade as live action"
5616,"chase in airport cargo handling facility"
5617,"central event:wedding preparation(?)"
5618,"author:Henry James"
5619,murder/fatality
5620,hypertextual
5621,"psychiatrist as protagonist"
5622,"Bechdel Test:Pass"
5623,"police investigation"
5624,"subgenre:cop buddies"
5625,"adapted from:book series"
5626,Oscar:Directing
5627,"athletic apex"
5628,setting:LA
5629,maze
5630,"author:Ray Bradbury"
5631,"animation & live action interact (scene)"
5632,pastiche
5633,"plot point:solving riddles/puzzles"
5634,"not about ice hockey"
5635,"adaptedInto:Television series"
5636,"referred to in RHPS"
5637,actors
5638,"plot point:sudden scientific insight"
5639,"news media"
5640,"weapons industry"
5641,ghosts/afterlife
5642,"technique:Stop-motion special effects"
5643,"woman carried onto tall building"
5644,animal:pig
5645,setting:jungle
5646,"competitive sport"
5647,"protagonist is medical doctor"
5648,"topic:Oscar Wilde"
5649,slackers
5650,"physician as protagonist"
5651,"see also:The Truman Show"
5652,"?author:Len Wein"
5653,"author:Edgar Allan Poe"
5654,"Edgar Allan Poe"
5655,"?author:Stephen King"
5656,"underaged sex=child porn"
5657,"related:Rio Bravo"
5658,"music:Rock and Roll (The Beatles)"
5659,"musical band:Talking Heads"
5660,"Rock Opera"
5661,sickening
5662,"author:Philip K. Dick"
5663,"genre:western noir"
5664,remakeOf:Hairspray(1988)
5665,"The Beatles"
5666,"autobiographical view"
5667,"competition:dance marathon"
5668,"feel good"
5669,"author:E. M. Forster"
5670,"cameo:Bruce Willis"
5671,"author:Tom Clancy"
5672,"author:E. M. Forster?"
5673,"parody (lite)"
5674,"Bogart & Bacall"
5675,"sports competition"
5676,"character based on real person:JFK"
5677,"`murder investigation as dating service' (Monica Nolan in Bitch no.36)"
5678,"childhood recaptured"
5679,satire?
5680,setting:diner
5681,"musical score:Maurice Jarre"
5682,"subgenre:road trip"
5683,subgenre:buddies
5684,animal:dog
5685,"related:Rio Bravo(1958)"
5686,"Nick Park"
5687,"protagonist is recently widowed"
5688,competition:cheerleading
5689,"sequelTo:The Fly (1958)"
5690,Stiller&Wilson
5692,"setting:Playboy mansion (scene)"
5693,setting:Hollywood
5694,"remakeOf:Here Comes Mr. Jordan"
5695,"adapted from TV show"
5696,"sport:car racing (Formula 1)?"
5697,"Dreamworks animation"
5698,"related:To Have and Have Not"
5699,"computer cracker"
5700,"author:Herman Melville"
5701,"similar:Final Fantasy"
5702,robot
5703,"technique:voice over"
5705,animal:orangutang?
5706,"ostensibly for kids but: prejudice:sexism"
5707,"woman disguised as men"
5708,"genre spoof?"
5709,"Bechdel Test:Fail"
5710,"RemakeOf:The Longest Yard (1974)"
5711,"road chase"
5712,sport:boxing?
5713,sport:hockey
5714,"hostage crisis"
5715,animal:orangutang
5716,insomnia
5717,"secret gov't agency works with and hides aliens"
5718,"see also:The Postman Always Rings Twice"
5719,"author:A. S. Byatt?"
5720,"Jesus freaks"
5721,"related:007 (series)"
5722,music?
5723,"RemakeOf:Solyaris (1972)"
5724,"biographical view"
5725,puppetry
5726,"character:Hercule Poirot"
5727,"Inspector Clouseau (series)"
5728,"starring:Day and Hudson"
5729,"sport:soccer football"
5730,animal:lion
5731,series:Pooh
5732,"prequelTo:Evan Almighty"
5733,"orphaned cartoon character"
5734,"RemakeOf:Rio Bravo(1958)"
5735,"musical band:David Bowie"
5736,"clash of cultures?"
5737,subgenre:screwball
5738,seafaring
5739,"sport:horse racing"
5740,"remadeAs:Freaky Friday(2003)"
5741,"related:Bon Cop [comma] Bad Cop"
5742,"The Beatles (NOT!)"
5743,"?author:Rudyard Kipling"
5745,"plot point:television"
5746,"topic:Nixon presidency (USA)"
5747,"Xmas theme?"
5748,"animation & live action interact?"
5749,"adapted from:author"
5750,"Steve Martin & Goldie Hawn"
5751,"related:Mr. Destiny (1990)"
5752,"sport:arm wrestling"
5753,"remakeOf:Hold-up (1985)"
5754,"writer:Andrew Lloyd Webber"
5755,related:Casablanca
5756,"author:George Bernard Shaw"
5757,"author:william s. burroughs"
5758,"amateur detective"
5759,style:monologue
5760,"starring:Hepburn and Tracy"
5761,"actors and acting"
5762,"interrelated sketches"
5763,biographical?
5764,"Nick and Nora Charles (series)"
5765,autobiographical
5766,sport:dodgeball
5767,queer?
5768,"author:Kurt Vonnegut"
5769,"?alter ego"
5770,"related:The Graduate"
5771,"author:Graham Greene"
5772,author:Thackeray
5773,"disambiguation:The Mask"
5774,technique:puppetry
5775,"wine tasting"
5777,"Cary Grant&Katherine Hepburn"
5778,"remakeOf:Point Blank(1967)"
5779,setting:train?
5780,"Hitchcock parody"
5781,"father/daughter tension"
5782,"author:H. G. Wells"
5783,Whedon
5784,Biography?
5785,"screenwriter:Julian Fellowes"
5786,?biographical
5787,"sport:lawn tennis"
5788,"mass murder/terrorism"
5789,"See also:The Graduate"
5790,"deeply sarcastic"
5791,"private detective"
5792,"see also:Strictly Ballroom"
5793,"childhood recaptured(?)"
5794,"topic:US culture"
5795,"Halloween theme"
5796,killer-as-protagonist
5797,setting:Philadelphia
5798,"angelic intervention"
5799,mentor/trainer
5800,"US presidential election/politics"
5801,"laser maze room (in a comedy)"
5802,"setting:small town America"
5803,"author:Frank Miller"
5804,"ice skating"
5805,"remadeAs:Disturbia (2007)"
5806,"SequelTo:28 Days Later"
5807,funeral
5808,"author:Susan Minot"
5809,"protagonist is an assassin"
5810,"author:D.H. Lawrence"
5811,"Americans are jerks"
5812,"plot point:bio-medical danger"
5813,"torture (scene)"
5814,"author:Richard Matheson"
5815,"characters talk like they are on BtVS"
5816,"many interviews"
5817,"psychiatrist as character"
5818,warmonger
5819,"author:Dr. Seuss"
5820,topic:religion
5821,"nuns (scene)"
5822,"office worker discovers secret identity"
5823,death/fatality
5824,"protagonist is a movie buff"
5825,"author:George Orwell [Eric Blair]"
5826,"racist humor"
5827,mourning
5828,"related:Last Action Hero"
5829,awesinine
5830,"appallingly dull"
5831,unbearable
5832,"mmm... brains..."
5833,Forgettable
5834,"Horrid Cast"
5836,"Ted Danson"
5837,"Bernie Mac"
5838,"Mario Van Peebles"
5839,"Owatonna MN"
5840,"superman spinoff"
5841,Sorbo
5842,"Howie Long"
5843,WTF
5844,"Not again!"
5845,"Richard Pryor"
5846,"George A. Romero"
5847,"Ernie Hudson"
5848,"Rocket launcher"
5849,Cheese
5850,"Daniel Stern"
5851,"Dolph Lundgren"
5852,Disgrace
5853,"Rutger Hauer"
5854,"Street Fighting"
5855,"No Please god no!"
5856,Wayans
5857,"THE CHAIR!!!!!!!"
5858,"Purple Rain Rip-off"
5859,"Stupid hick crap"
5860,"WAY too long"
5861,"Rollerblading with fireworks"
5862,"Super Funny"
5863,"David Cronnenberg"
5864,"Penis in background"
5865,"Funniest movie ever made"
5866,"Barrel Throwing"
5867,"Tom Savini"
5868,"No high heels on the hardwood floors!"
5869,"Stupidly funny"
5870,Botox
5871,Thanatos!
5872,Dogshit
5873,"Uwe Boll Sucks"
5874,"No arguement"
5875,Dio
5876,"Too much slow motion!"
5877,"action spoof"
5878,"absolutely hilarious"
5879,"Katso Sanna!"
5880,stark
5881,"florida romance"
5882,vibrant
5883,lisbeen
5884,non-obvious
5885,chopra
5886,"interacial romance"
5887,"truly dazzling"
5888,"art study"
5889,"potsmoking children"
5890,immortals
5891,freedom
5892,glamour
5893,fashion
5894,"This Would Have Been Funnier If It Was A Horror Film"
5904,"Guy Pierce With Dweeb Focals"
5908,"The 5-Second Rule Never Applies Near Animals Or In Zoos"
5909,"Re-Fried For U.S."
5912,"With A Name Like Chew Yer Fat A Crossover Is Not Possible"
5913,"Even Dweebs Go Psycho If You Keep Making Fun Of Their Glasses"
5919,"More Like Plothunters Or Why Did I Watch This?"
5920,"9ine Queens Was A Better Title...& Film"
5921,"Hmmm I Wonder How Many Counselors Do Their Jobs Like That!"
5922,"Just Another F***ing A-Hole!"
5923,"He Loses All Credibility When He Runs LOL!"
5924,"Cynthia(Deborah Rennard) Was The Only Performer To Watch In This Drek! More Like L I O N A S S!"
5926,"Mrs. Jones Distracted Me The Whole Movie"
5928,"Emily Blunt Is Sooo Very...   She Was Amazing In Irresistable"
5929,"We All Gotta Have A Dream"
5931,"Never Ever Discuss Your Lack Of Game To Wild Bears!"
5932,"Never Trust Euro-Looking A-Holes @ The Airport.Com"
5934,"Where Can I Learn To Speak English Like That?"
5935,"Teen Induced Angst Overdose"
5936,"Half-Assed Productions"
5937,"Tim Burton Hits Another One Out Of The Cemetery"
5938,"No Wonder Carneys Love The Life"
5941,"Steve Martin Is Scraping The Bottom HARD!"
5947,"Read All The Negative Reviews & Save 2 Hours Of Your Life!"
5948,"If I See One More Roast Beef Sandwich You Will Smell My Reaction"
5949,"Ethan Hunt Should Stop Hogging The Screen!"
5951,"Not Even Uma Could Save This Dizaster! Wanda Yikes!"
5953,"A Comedy Version Of Matchpoint"
5954,"Or How The Last Of The Mohican Killed The Predator Escaping From The Thunderdome"
5956,"No Amount Of Silly Cone Can Save A Steaming Pile Of Shitzu Like This"
5958,"Bond Would Never Ever Be Caught Driving A Frikkin FORD"
5962,"Pixar's Formula Starting To Get Stale"
5963,"It Just Keeps Getting Better"
5964,"Not Another Mingella Stretcher! We Hates Them!"
5967,"Rear Pwnage"
5968,"Karl Urban Needs To Pick Better Projects & He Needs 2 Pick-Up His Sword"
5969,"Lecter Remarries & Kills His Insulting Wife & Butts Heds With Hotshot D.A."
5973,"Mostly Martha Will Always Be The Best. Aron Eckhart? Ninja Pleaze!"
5974,"Super De-Formed"
5975,"The Director Should Be Be Shot...In The Mouth!"
5978,"30 Daze Of Shite"
5980,"A Bad Copy Of Departed Which Was A Re-Hash Of Infernal Affairs"
5982,"I felt sweded"
5987,"blair gojira project"
5988,"brain bang"
5991,2.5
5992,3.5
5993,1.5
5994,"sketch comedy"
5995,"not as good as ..."
5996,"Hugo Weaving"
5997,"Scifi masterpiece"
5998,"cheesy bad"
5999,"The greatest"
6000,"Underrated piece of genius"
6001,"Disturbing and grotesque - what a nightmare"
6003,"Another Spike and Denzel gem"
6004,"worst movie of this year"
6005,"This movie will induce vomitting"
6006,DreamDONTcatch!
6007,"gory fun"
6008,"terrible bond"
6009,"SEE PARIS DIE!"
6010,convoluted
6011,Want
6012,Divx1
6013,DVD1
6014,"80s soundtrack"
6015,"Alyson Hannigan"
6016,"must show"
6017,"David Fincher"
6018,"city life"
6019,"Saturn Award (Best Supporting Actor)"
6020,"Saturn Award (Best Writing)"
6021,"dystopic future"
6022,"rags to riches"
6023,"Oscar (Best Writing - Screenplay Based on Material from Another Medium)"
6024,"good versus evil"
6025,"Saturn Award (Best Fantasy Film)"
6026,"based on TV series"
6027,"on the run"
6028,"Oscar (Best Costume Design)"
6029,"graphic violence"
6030,"Oscar (Best Effects - Sound Effects Editing)"
6031,pro-war
6032,"psychological drama"
6033,"time loop"
6034,"human experiment"
6035,"Saturn Award (Best Music)"
6036,"sword and sorcery"
6037,spy
6038,"con artists"
6039,miniaturization
6040,paperboy
6041,"racial stereotype"
6042,"Oscar (Best Effects - Visual Effects)"
6043,"Saturn Award (Best Costumes)"
6044,"survival horror"
6045,individuality
6046,corporate
6047,"rock music"
6048,"very little dialogue"
6049,"Saturn Award (Best Actor)"
6050,"Oscar (Best Short Film - Animated)"
6051,"breaking the fourth wall"
6052,"Saturn Award (Best Science Fiction Film)"
6053,"black magic"
6054,"Saturn Award (Best Makeup)"
6055,"Saturn Award (Best Action/Adventure/Thriller Film)"
6056,"love triangle"
6057,"unlikely hero"
6058,absurdism
6059,"ancient civilization"
6060,whodunit
6061,splatter
6062,"alternate timeline"
6063,environmental
6064,"Saturn Award (Best Director)"
6065,"american revolution"
6066,Himalayas
6067,imprisonment
6068,"secret identity"
6069,"Saturn Award (Best Performance by a Younger Actor)"
6070,"Saturn Award (Best Animated Film)"
6071,"Saturn Award (Best Actress)"
6072,isolation
6073,sportsmanship
6074,affair
6075,rat
6076,"kids and family"
6077,"fish out of water"
6078,penguin
6079,"man versus machine"
6080,individualism
6081,"Nice and campy!"
6082,"No plot!!!"
6083,"Very British and very funny!"
6084,dialogue
6085,welles
6086,visionary
6087,"movies about movies"
6088,ambitious
6089,"Every wrestling fan will enjoy this one fo` sho`."
6090,"HAHAHAHAHAHAHHAHA. Will Farrell fucking rules :)"
6091,"Rich what? Richmond! Really great movie!"
6092,"Bill Murrey is awsome. This movie is B.E.A.utiful"
6093,"Guns don`t kill people."
6094,dramedy
6095,"a realistic and human romance"
6096,"upper class"
6097,Limited
6098,"Too predictable"
6099,R&A
6100,"William H. Macy"
6101,"Martin Sheen"
6102,"Diane Keaton"
6103,"Sylvia Miles"
6104,"Walter Huston"
6105,"Robert Aldrich"
6106,"Tony Curtis"
6107,"Robert Williams"
6108,"Thelma Ritter"
6109,"Michael Curtiz"
6110,"William Powell"
6111,"Van Johnson"
6112,"Sam Wood"
6113,"Joseph Cotton"
6114,"Rex Harrison"
6115,"Doris Roberts"
6116,"Vanessa Redgrave"
6117,"Zero Mostel"
6118,noo!
6119,"Val Kilmer is great!!!!!"
6120,"Jimmy Stewart puts forth a great performance"
6122,"needs editing"
6123,"falls apart in the last third"
6124,"decent fun starts slow"
6125,"they should have taken a SAW II the final print!!"
6126,Costner
6127,forgetting
6128,"Ganska tam krigsrulle"
6129,"man vs. nature"
6130,"wanna-be gangters"
6131,"Val Lewton"
6132,West
6133,"OBSESSIVE QUESTS"
6135,"Andie MacDowell is always terrible"
6136,"fun murder mystery"
6137,"awesome bond flick; much better than Dr. No"
6138,"Jon Favreau"
6139,"salt lake city"
6140,"Sir John Candy"
6141,"Shia LeBeouf"
6142,"Sydney Pollack"
6143,"neo Nazi"
6144,"Demi Moore"
6145,"Gene Hackman"
6146,"Jared Hess"
6147,Nashville
6148,"Napoleon Dynamite"
6149,"AFI 100 (Movie Quotes)"
6150,"Emotional and Heroic"
6151,"Christopher Lambert"
6152,"omar sharif"
6153,"catherine deneuve"
6154,"great movie about saints"
6155,"good for sema"
6156,fxg
6157,belgium
6158,"world inside another world"
6159,"Billy Crystal"
6160,"comedy romance"
6161,Lebbat
6162,SnorriCam
6163,dogsled
6164,anomie
6165,"plot: Seven Samurai"
6166,"sword and sandal"
6167,pulp
6168,colonialism
6169,Matheson
6170,recovery
6171,revival
6172,"cultural conflict"
6173,"Upton Sinclair"
6174,minnesotan
6175,rotoscoping
6176,"health care"
6177,"groundbreaking effects"
6178,backwards
6179,"Michael Cera"
6180,sadistic
6181,weapons
6182,"whit stillman meets Diner"
6183,"showing in Finland"
6184,"multi-movie monster"
6185,"oddesy rip-off"
6186,"Forbidden Planet for Dummies"
6187,"rebels and outsiders"
6188,"Tony Awards"
6189,"gay fave"
6191,dog
6192,in-laws
6193,"converging lives"
6194,"midlife crisis"
6195,"super boring"
6196,phone
6197,"06 Oscar Nominated Best Movie - Foreign Language"
6198,"Hitchcock Film"
6199,university
6200,velocoraptors
6201,"Rachel McAdams is hot"
6202,"AFI #91"
6203,"AFI #97"
6204,"AFI #98"
6205,fake
6206,"AFI #100"
6207,"the prediction was way off"
6208,"snl alums"
6209,"good fx"
6210,overrrated
6211,baffling
6212,misogynist
6213,bullplop
6214,"best muppet sequel"
6215,unerotic
6216,cryptozoology
6217,mixed-message
6218,"short shelf life"
6219,"secret societies"
6220,Thrill-less
6221,unthrilling
6222,"wasted potential"
6223,"New Yorker"
6224,ghost
6225,snl
6226,toons
6227,satan
6228,chocolate
6229,"changed my opinion on 2nd viewing"
6230,Incredible!
6231,playwright:Sondheim
6233,manchurian
6234,"A solid three-star film. Well done everyone!"
6235,tripe
6236,Schizophrenic
6237,incredible
6238,Rocky
6239,Olympics
6240,"United Kingdom"
6241,"Swing and a miss"
6242,"Chulpan Khamatova"
6243,"Josh Hartnett"
6244,"watch again"
6245,"gingers are scary"
6246,"funny and interesting"
6247,"lost child"
6248,"Romantic and sweet"
6249,"Mandy Moore"
6250,"a clever chef rat"
6251,"About a girl"
6252,"Not Rome or Crowe"
6253,stunning
6254,"reminded me of thoughts I had when I was that age"
6255,"timeless themes"
6256,"meaning lost in adaptation"
6257,"tried to be funny and failed"
6258,"preview was better"
6259,boksdrama
6260,stiller
6261,wapendrama
6262,sisters
6263,conversation
6264,"don't touch it it's evil"
6265,"H with an H of G"
6266,JFK
6267,"facebook rec"
6268,vday
6269,"To Watch Soon"
6270,"Jennifer Garner"
6271,"Jared Padalecki"
6272,"Let down"
6273,must-see
6274,"kids in the hall"
6275,space-opera
6276,avante-garde
6277,"independent film"
6278,Smeat
6279,"Hong Kong"
6280,"confidence game"
6281,"Lake Superior"
6282,Taiwan
6283,Sydney
6284,"brighton beach"
6285,Wyoming
6286,"Oscar nominated"
6287,Austria
6288,Tennessee
6289,Soweto
6290,"San Clemente"
6291,Honduras
6292,"post-traumatic stress disorder"
6293,grief
6294,winter
6295,Mumbai
6296,"open mind"
6297,tenacity
6298,"unsung masterpiece"
6299,prophetic
6300,"Ahead of its time"
6301,"porn industry"
6302,SOS
6303,"sea bottom"
6304,monarchy
6305,"gold heist"
6306,"colonial days"
6307,"old fashion romance"
6308,"life of noted author"
6309,"original subject"
6311,"erotic tension"
6312,"gun smuggling"
6313,"religiously offensive"
6314,euthanasia
6315,"Sad part quite shocking"
6317,"fake horror"
6318,mature
6319,anti-abortion
6320,"cute romance"
6321,mosaic
6322,"over the top girlie girl movie"
6323,"gotta watch 2x"
6324,"inspiring sports movie"
6325,clarivoyance
6326,"social psychology"
6327,depression
6328,gender
6329,attachment
6330,no
6331,"subtle humor"
6332,jungle
6333,Wilco
6334,"for katie"
6335,"90210 on acid"
6336,Proyas
6337,cronenberg
6338,"paul auster"
6339,Haneke
6340,"so bad it is good"
6341,"just plain stupid"
6342,"Bruno Kirby"
6343,"silly fun"
6344,"John Waters"
6345,"Alan Cumming"
6346,"amazing fight choreography"
6347,"damsel in distress"
6348,"Jennifer Connoly:Topless"
6349,"great chase scenes"
6350,"variations on a theme"
6351,"race riots"
6353,"DEAL WITH THE DEVIL"
6354,roofies
6355,linguistics
6356,freegrazing
6357,tattoos
6358,"Mutually Assured Destruction"
6359,"corporate espionage"
6360,homebuilding
6361,drunkeness
6362,"war profiteering"
6363,tearjerker
6364,loss
6365,FILMMAKING
6366,firefighters
6367,"SINGLE PARENTS"
6368,anti-hero
6369,"brother-brother relationship"
6370,muslim
6371,"Sequels in Trilogies that are the strongest movie in the trilogy and stuff"
6372,"Stupid Movies in Trilogies"
6373,"Jill the Babysitter"
6374,"incredible makeup"
6375,coccaine
6376,research
6377,"Oscar Nominee"
6378,"Friday night movie"
6379,"K movie"
6380,Emmerich
6381,"He-Man connection"
6382,"Halloween movie"
6383,"Muhammad Ali"
6384,"steak in the face"
6385,stunts
6386,"alan moore"
6387,multilayered
6388,buy
6389,"Phillip Seymour Hoffman"
6390,"guy ritchie"
6391,"Naomi Watts"
6392,"the book was better"
6393,"avant-garde romantic comedy"
6394,"Socially Irrelevant"
6395,"top funniest animation"
6396,malena
6397,hfghfg
6398,"Something for everyone in this one... saw it without and plan on seeing it with kids!"
6399,"Tom Petty"
6400,"too artsy"
6401,"Nails On ChalkBoard Bad"
6402,"Beyond Stupid"
6403,"Precious Bodily Fluids"
6404,"Toga Party"
6405,Gopher
6406,"Anterograde Amnesia"
6407,lame!
6409,"jack ryan"
6410,cheesy
6411,"two thumbs up!"
6412,"star studded action"
6413,"laugh out loud any time movie"
6414,"A tribute movie butchered by the short sidedness"
6415,"effective and superfun monster movie."
6416,"Drive In"
6417,"dream like"
6418,"Good ads bad movie"
6419,"Alternate Reality"
6420,"AMC 24"
6421,Rose
6422,"not a love story"
6423,"Movies 8"
6424,historic
6425,dollar
6426,Regal
6427,Drive-In
6428,"movies 6"
6429,"Tallahassee Regal"
6430,redbox
6431,tinseltown
6432,jacksonville
6433,danberry
6434,"Engineers in training"
6435,"Berlinale 2008"
6436,"Not the best seqeul for the classic original."
6437,"Not a great movie"
6438,Scams
6439,"Poorly Acted"
6440,Awkward
6441,Savage
6442,narrative
6443,nicolson
6444,unusual
6445,branagh
6446,"the humanity"
6447,repetitive
6448,gripping
6449,Gosh!
6450,"heaven and hell"
6452,dissapointing
6453,"sascha baron cohen"
6454,"not very funny"
6455,"Nudity (Full - Male)"
6456,tightrope
6457,"Rob Scheider"
6458,"road trip adventure"
6459,"WWII comedy-drama"
6460,"past lives"
6461,"supressed memories"
6462,"Mathew Broderick"
6463,"George Reeves suicide"
6464,"Dane Cook"
6465,"Bad movie but Great Soundtrack!"
6466,"Tumey's To See Again"
6467,"Tumey's DVDs"
6468,"Tumey's VHS"
6470,Entisajat
6471,"Colin Firth"
6472,"just sex"
6473,"inner thoughts of a bull terrier"
6474,"Sweet boobs"
6475,like
6476,"Fox Film Noir Series"
6477,redemptive
6478,"strong director"
6479,obvious
6480,"vivid characters"
6481,medical
6482,first
6483,lethal
6484,puzzle
6485,"movie for the kids"
6486,=========================
6487,===========================
6488,==============================
6489,====================
6490,=======================
6491,===================
6492,************************
6493,==================
6494,NE
6495,DA
6496,????????????????????
6497,tearful
6498,"saliva song rocks"
6499,"tatum o neal"
6500,Engaging
6502,"Arresting concept & setting;their attraction/confusion/angst is understated but affecting"
6503,"Almost made me prefer being blown away to having a fingernail pulled."
6504,"Music & acting pull you in; fine contrast between June born to show biz vs Cash new & somewhat battered by it."
6505,vikings
6506,tennis
6507,potter
6508,marvelous
6509,iconic
6510,(s)vcd
6511,"Weak ending -- would be nice to see the girl arrested or at least questioned at the end"
6512,"ok type historical comedy"
6513,"one of the best i've seen"
6514,"vietnam war based movie"
6515,"interesting tale of immigrants in the US"
6516,wannabe-funny
6517,"Austin too hip"
6518,"multinational settings"
6519,"sweet movie!"
6520,"senseless violence"
6521,"AFI #54"
6522,Austin
6523,Luther
6524,christian
6525,Lutheran
6526,skateboarding
6527,"Best of De Palma"
6528,"awesomely bad"
